District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,"300 South - H,I,J,K - Not Pro-rated",Classroom Building - Slabs On Grade,Yes,1980,Main Area,1990,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",None,None,Low,No,Low,Low
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,500 Bldg - Wrestling Gym - N,Gymnasium,No,1990,Main Area,1990,Unknown,1,,,,,No,,
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,700 Building - G,Classroom Building - Slabs On Grade,Yes,1992,Main Area,1990,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,Yes,Low,No,Low,Low
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,"800 Bldg (Old Deming ES) - D,E,F",Classroom Building - Slabs On Grade,Yes,1970,Main Area,1937,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,None,Low,No,Low,Low
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,"800 Bldg (Old Deming ES) - D,E,F",Classroom Building - Slabs On Grade,Yes,1970,Main Area,1952,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,None,Low,No,Low,Low
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,"800 Bldg (Old Deming ES) - D,E,F",Classroom Building - Slabs On Grade,Yes,1970,Main Area,1957,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,None,Low,No,Low,Low
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,"800 Bldg (Old Deming ES) - D,E,F",Classroom Building - Slabs On Grade,Yes,1970,Main Area,1969,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,None,Low,No,Low,Low
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,Field House - M,Gymnasium,Yes,1968,Main Area,1968,1988-1991,1,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,None,None,Low,No,Low,Low
Mount Baker,Mount Baker Senior High School,High School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,34,Yes,248,Pro-rate Commons - Bldg 100 - C,Junior/Senior High School - Single Story,Yes,1992,Main Area,1990,1988-1991,1,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,None,Low,No,Low,Low
Mount Pleasant,Mount Pleasant Elementary School,Elementary School - Rural,Moderate,,Rock,Very Low,25,No,,Main Building,Elementary School - Single Story,No,1962,A1,1962,<1973,1,,,,,No,,
Mount Pleasant,Mount Pleasant Elementary School,Elementary School - Rural,Moderate,,Rock,Very Low,25,No,,Main Building,Elementary School - Single Story,No,1962,A2,1982,Unknown,1,,,,,No,,
Mount Vernon,Centennial Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,46,No,,Main Building,Elementary School - Single Story,No,1991,Covered Play Areas,1991,Unknown,1,,,,,No,,
Mount Vernon,Centennial Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,46,No,,Main Building,Elementary School - Single Story,No,1991,Main Area,1991,Unknown,1,,,,,No,,
Mount Vernon,Centennial Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,46,No,,Main Building,Elementary School - Single Story,No,1991,Wing Addition,1992,Unknown,1,,,,,No,,
Mount Vernon,Harriet Rowley Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,43,No,,Main Building,Elementary School - Multi-Story,No,2018,Main Area,2018,2003-Present,,,,,,No,,
Mount Vernon,Jefferson Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,49,No,,Main Building,Elementary School - Single Story,No,1956,1995 Additions,1995,Unknown,1,,,,,No,,
Mount Vernon,Jefferson Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,49,No,,Main Building,Elementary School - Single Story,No,1956,Annex,1960,<1973,1,,,,,No,,
Mount Vernon,Jefferson Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,49,No,,Main Building,Elementary School - Single Story,No,1956,Covered Play,1995,Unknown,1,,,,,No,,
Mount Vernon,Jefferson Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,49,No,,Main Building,Elementary School - Single Story,No,1956,Multi Purpose,1983,Unknown,1,,,,,No,,
Mount Vernon,Jefferson Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,49,No,,Main Building,Elementary School - Single Story,No,1956,Original Building,1956,<1973,1,,,,,No,,
Mount Vernon,Jefferson Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,49,No,,New CLT Classroom,Classroom Building - Slabs On Grade,No,2017,Main Area,2017,2003-Present,,,,,,No,,
Mount Vernon,La Venture Middle School,Middle/Junior High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Gymnasium Building,Gymnasium,No,1970,Gym Bldg Addition,2004,Unknown,1,,,,,No,,
Mount Vernon,La Venture Middle School,Middle/Junior High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Gymnasium Building,Gymnasium,No,1970,Gym Building,1970,<1973,1,,,,,No,,
Mount Vernon,La Venture Middle School,Middle/Junior High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Main Building,Middle/Junior High School - Single Story,No,1970,2004 Addition,2004,Unknown,1,,,,,No,,
Mount Vernon,La Venture Middle School,Middle/Junior High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Main Building,Middle/Junior High School - Single Story,No,1970,Main Area,1970,<1973,1,,,,,No,,
Mount Vernon,Little Mountain Elementary School,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Little Mountain Elementary Main Building,Elementary School - Single Story,No,1997,Main Area,1997,Unknown,1,,,,,No,,
Mount Vernon,Madison Elementary ,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Main Building,Elementary School - Multi-Story,No,2019,Covered Play,2019,2003-Present,,,,,,No,,
Mount Vernon,Madison Elementary ,Elementary School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Main Building,Elementary School - Multi-Story,No,2019,Lower Floor,2019,2003-Present,,,,,,No,,
Mount Vernon,Mount Baker Middle School,Middle/Junior High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Cascade Commons,Cafeteria/Kitchen,No,1997,Main Area,1997,Unknown,1,,,,,No,,
Mount Vernon,Mount Baker Middle School,Middle/Junior High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Mount Baker Middle School,Middle/Junior High School - Multi-Story,No,1997,Main Area,1997,Unknown,,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Career and Technical Education Building - CTE,Classroom Building - Slabs On Grade,No,2006,Main Area,2006,2003-Present,1,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Fine Arts,Art,No,1923,Main Area,1923,<1973,,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Gymnasium-Field House Building,Gymnasium,No,1950,2012 Additions,2012,2003-Present,1,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Gymnasium-Field House Building,Gymnasium,No,1950,Field House,1983,Unknown,1,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Gymnasium-Field House Building,Gymnasium,No,1950,Main Area,1950,<1973,1,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Gymnasium-Field House Building,Gymnasium,No,1950,Music/Classroom,1961,<1973,1,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,New Main Building,High School - Multi-Story,No,2005,Main Area,2005,2003-Present,,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,New Shop Building,High School - Single Story,No,2020,Covered Outdoor Area,2020,2003-Present,,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,New Shop Building,High School - Single Story,No,2020,Main Area,2020,2003-Present,,,,,,No,,
Mount Vernon,Mount Vernon High School,High School - Rural,Moderate,,Firm Soil,Low to Moderate,48,No,,Old Main Building,High School - Multi-Story,No,1922,Main Area,1922,<1973,1,,,,,No,,
Mount Vernon,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,39,No,,Main Building,Elementary School - Single Story,No,1950,Addition 1,1953,<1973,1,,,,,No,,
Mount Vernon,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,39,No,,Main Building,Elementary School - Single Story,No,1950,Addition 2,1961,<1973,1,,,,,No,,
Mount Vernon,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,39,No,,Main Building,Elementary School - Single Story,No,1950,Addition 3,1982,Unknown,1,,,,,No,,
Mount Vernon,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,39,No,,Main Building,Elementary School - Single Story,No,1950,Addition 4,1996,Unknown,1,,,,,No,,
Mount Vernon,Washington Elementary School,Elementary School - Rural,High,,Firm Soil - Soft Soil,Moderate to High,39,No,,Main Building,Elementary School - Single Story,No,1950,Main Area,1950,<1973,1,,,,,No,,
Mukilteo,ACES High School,High School - Urban,High,,Very Dense Soil and Soft Rock,Very Low,84,No,,Main Building,High School - Single Story,No,1997,Main Area,1997,Unknown,1,,,,,No,,
Mukilteo,Challenger Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Main Building,Elementary School - Single Story,No,1987,Main Area,1987,Unknown,1,,,,,No,,
Mukilteo,Columbia Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,Main Building,Elementary School - Multi-Story,No,1989,Main Area,1989,Unknown,,,,,,No,,
Mukilteo,Discovery Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,84,No,,Main Building,Elementary School - Single Story,No,1988,C1-C9,1988,Unknown,1,,,,,No,,
Mukilteo,Discovery Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,84,No,,Main Building,Elementary School - Single Story,No,1988,F-1-F-5,2018,2003-Present,,,,,,No,,
Mukilteo,Endeavour Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Covered Play,Covered Play,No,1993,Main Area,1993,Unknown,1,,,,,No,,
Mukilteo,Endeavour Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Main Building,Elementary School - Multi-Story,No,1993,Main Area,1993,Unknown,,,,,,No,,
Mukilteo,Explorer Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,84,No,,House 2 Building,Middle/Junior High School - Single Story,No,1973,Main Area,1973,Unknown,1,,,,,No,,
Mukilteo,Explorer Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,84,No,,House 3 Building,Middle/Junior High School - Single Story,No,1973,Main Area,1973,Unknown,1,,,,,No,,
Mukilteo,Explorer Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,84,No,,House 4 Building,Middle/Junior High School - Single Story,No,1973,Main Area,1973,Unknown,1,,,,,No,,
Mukilteo,Fairmount Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,1999 - Classroom Addition,Elementary School - Multi-Story,No,1999,Main Area,1999,Unknown,,,,,,No,,
Mukilteo,Fairmount Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,Covered Play,Covered Play,No,1994,Main Area,1994,Unknown,1,,,,,No,,
Mukilteo,Fairmount Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,Main Building,Elementary School - Single Story,No,1952,Main Area,1952,<1973,1,,,,,No,,
Mukilteo,Harbour Pointe Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,Main Building,Middle/Junior High School - Multi-Story,No,1993,Main Area,1993,Unknown,,,,,,No,,
Mukilteo,Horizon Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,81,No,,Main Building,Elementary School - Multi-Story,No,1990,Main Area,1990,Unknown,,,,,,No,,
Mukilteo,Kamiak High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,A - Main Building,High School - Multi-Story,No,1993,Main Area,1993,Unknown,,,,,,No,,
Mukilteo,Kamiak High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,B - Gym Building,Gymnasium,No,1993,Main Area,1993,Unknown,1,,,,,No,,
Mukilteo,Kamiak High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,C - Pool Building,Pool,No,1993,Main Area,1993,Unknown,1,,,,,No,,
Mukilteo,Kamiak High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,D - Performing Arts Center Building,High School - Single Story,No,1993,D1,1993,Unknown,1,,,,,No,,
Mukilteo,Kamiak High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,D - Performing Arts Center Building,High School - Single Story,No,1993,D2,2003,Unknown,1,,,,,No,,
Mukilteo,Kamiak High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,E - Greenhouse,Greenhouse,No,1993,Main Area,1993,Unknown,1,,,,,No,,
Mukilteo,Kamiak High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,F - East Campus Building,High School - Multi-Story,No,2000,Main Area,2000,Unknown,,,,,,No,,
Mukilteo,Lake Stickney Elementary School ,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Covered Play,Covered Play,No,2015,Main Area,2015,2003-Present,1,,,,,No,,
Mukilteo,Lake Stickney Elementary School ,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Main Building - Includes Pods,Elementary School - Multi-Story,No,2015,Main Area,2015,2003-Present,,,,,,No,,
Mukilteo,Mariner High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,2003 Addtion (C),High School - Multi-Story,No,2003,Main Area,2003,Unknown,,,,,,No,,
Mukilteo,Mariner High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Locker Room Addition (E),Locker Room,No,2020,Main Area,2019,2003-Present,,,,,,No,,
Mukilteo,Mariner High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Main Building,High School - Multi-Story,No,1969,A1-A22 (first),1969,<1973,,,,,,No,,
Mukilteo,Mariner High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Main Building,High School - Multi-Story,No,1969,B1-B15 (first),2003,Unknown,,,,,,No,,
Mukilteo,Mariner High School,High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Main Building,High School - Multi-Story,No,1969,D,1993,Unknown,,,,,,No,,
Mukilteo,Mukilteo Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,Main Building,Elementary School - Single Story,No,1982,Main Area,1982,Unknown,1,,,,,No,,
Mukilteo,Odyssey Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Covered Play,Covered Play,No,2003,Covered Play,2003,Unknown,1,,,,,No,,
Mukilteo,Odyssey Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,83,No,,Main Building,Elementary School - Multi-Story,No,2003,Main Area,2003,Unknown,,,,,,No,,
Mukilteo,Olivia Park Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,Main campus,Elementary School - Single Story,No,1956,B1,1956,<1973,1,,,,,No,,
Mukilteo,Olivia Park Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,Main campus,Elementary School - Single Story,No,1956,C1,1982,Unknown,1,,,,,No,,
Mukilteo,Olivia Park Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,Main campus,Elementary School - Single Story,No,1956,F1-F4,1958,<1973,1,,,,,No,,
Mukilteo,Olivia Park Elementary School,Elementary School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,Main campus,Elementary School - Single Story,No,1956,J1-J8,1992,Unknown,1,,,,,No,,
Mukilteo,Olympic View Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,Bldg D - Band and Commons,Middle/Junior High School - Single Story,No,1955,Main Area,1955,<1973,1,,,,,No,,
Mukilteo,Olympic View Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,Building A + B - Classrooms and Admin,Middle/Junior High School - Multi-Story,No,1993,Main Area,1993,Unknown,,,,,,No,,
Mukilteo,Olympic View Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,Building F - Classrooms,Middle/Junior High School - Single Story,No,1955,Main Area,1955,<1973,1,,,,,No,,
Mukilteo,Olympic View Middle School,Middle/Junior High School - Rural,High,,Very Dense Soil and Soft Rock,Very Low,86,No,,New Gym Building,Gymnasium,No,2017,Main Area,2017,2003-Present,,,,,,No,,
Mukilteo,Pathfinder Kindergarten Center,Elementary School - Urban,High,,Very Dense Soil and Soft Rock,Very Low,85,No,,Main Building,Elementary School - Multi-Story,No,2017,Main Area,2017,2003-Present,,,,,,No,,
Mukilteo,Picnic Point Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,80,No,,Main Building,Elementary School - Single Story,No,1981,Main Area,1981,Unknown,1,,,,,No,,
Mukilteo,Serene Lake Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,81,No,,Covered Play,Covered Play,No,1966,Covered Play,1990,Unknown,,,,,,No,,
Mukilteo,Serene Lake Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,81,No,,Main Building,Elementary School - Single Story,No,1966,A1 - 1994 Addition,1994,Unknown,,,,,,No,,
Mukilteo,Serene Lake Elementary School,Elementary School - Rural,Moderate,,Very Dense Soil and Soft Rock,Very Low,81,No,,Main Building,Elementary School - Single Story,No,1966,B1 - 1994 Addition,1996,Unknown,,,,,,No,,
