District,Site,Site_Type,Site_EQHazardLevel,Site_EQRiskLevel,Site_Soil,Site_Liquefaction,Site_GroundMotionPercentile,Site_HasGeotechnicalStudy,Site_ShearWaveVelocity,Building,Building_Type,Building_HasEvaluation,Building_YearBuilt,BuildingArea_Name,BuildingArea_YearBuilt,BuildingArea_CodeYear,BuildingArea_NumberOfFloors,BuildingArea_ConstructionType,BuildingArea_VerticalIrregularity,BuildingArea_HorizontalIrregularity,BuildingArea_ExistingRisk,BuildingArea_HasRetrofit,BuildingArea_RetrofitRisk,BuildingArea_CodeRisk
Lake Stevens,North Lake Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,44.0,No,,300A & 300B Buildings,Middle/Junior High School - Single Story,Yes,1960,300B Bldg (H),1960.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Lake Stevens,North Lake Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,44.0,No,,400 Building,Middle/Junior High School - Single Story,Yes,1960,400 Bldg (I),1960.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,Yes,Very High,No,Low,Low
Lake Stevens,North Lake Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,44.0,No,,400 Building,Middle/Junior High School - Single Story,Yes,1960,400 Bldg (J),2000.0,1997,1.0,"Wood, Light Frame",,,Low,No,,
Lake Stevens,North Lake Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,44.0,No,,500 Building,Middle/Junior High School - Single Story,Yes,1992,Main Area,1992.0,1988-1991,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Low,No,Low,Low
Lake Stevens,North Lake Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,44.0,No,,Building 7 - Auxiliary Gym,Gymnasium,Yes,2001,Main Area,2001.0,1997,1.0,Steel Braced Frame,Moderate,,Low,No,,
Lake Stevens,North Lake Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,44.0,No,,Main Gymnasium Building,Gymnasium,Yes,1967,Main Area,1967.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Lake Stevens,Sunnycrest Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,48.0,No,,Building A - Classrooms,Elementary School - Single Story,Yes,1969,C,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,Yes,Very High,No,Low,Low
Lake Stevens,Sunnycrest Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,48.0,No,,Building A - Classrooms,Elementary School - Single Story,Yes,1969,H,2009.0,2003-Present,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Low,No,,
Lake Stevens,Sunnycrest Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,48.0,No,,Building B - Main,Elementary School - Single Story,Yes,1969,D,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,Yes,Very High,No,Low,Low
Lake Stevens,Sunnycrest Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,48.0,No,,Building B - Main,Elementary School - Single Story,Yes,1969,G,2009.0,2003-Present,1.0,"Wood, Light Frame",Moderate,Yes,Low,No,,
Lake Stevens,Sunnycrest Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,48.0,No,,Building C - Cafeteria,Elementary School - Single Story,Yes,1969,A,1992.0,1988-1991,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Low,No,Low,Low
Lake Stevens,Sunnycrest Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Low,48.0,No,,Building C - Cafeteria,Elementary School - Single Story,Yes,1969,B,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Lakewood,Lakewood Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Building A,Classroom Building - Slabs On Grade,Yes,1964,Main Area,1964.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Lakewood,Lakewood Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Building C,Classroom Building - Slabs On Grade,Yes,1961,Main Area,1961.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Lakewood,Lakewood Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Building D,Classroom Building - Slabs On Grade,Yes,1968,Main Area,1968.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Lakewood,Lakewood Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Covered Play Area,Covered Play,Yes,2005,Main Area,2003.0,1997,1.0,Steel Moment Frame,,,Low,No,,
Lakewood,Lakewood Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Main Building,Elementary School - Single Story,Yes,1958,1958 Orig,1958.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Lakewood,Lakewood Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Main Building,Elementary School - Single Story,Yes,1958,1997 Add,1997.0,1994,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,Low,No,Low,Low
Lakewood,Lakewood Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Main Building,Elementary School - Single Story,Yes,1958,2003 Add,2003.0,1997,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,Low,No,,
Lakewood,Lakewood Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Bldg 100 Bldg D Main Office and Gym,Elementary School - Single Story,Yes,1971,1967 lockers,1967.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,Very High,No,Low,Low
Lakewood,Lakewood Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Bldg 100 Bldg D Main Office and Gym,Elementary School - Single Story,Yes,1971,1970 gym/admin,1970.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Lakewood,Lakewood Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Bldg 300 Bldg B,Classroom Building - Slabs On Grade,Yes,1971,Main Area,1970.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Lakewood,Lakewood Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Bldg 400 Bldg C,Classroom Building - Slabs On Grade,Yes,2002,Main Area,2002.0,1997,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Low,No,,
Lakewood,Lakewood Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Bldg 500 Bldg A,Classroom Building - Slabs On Grade,Yes,1994,2002 Add,2002.0,1997,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Low,No,,
Lakewood,Lakewood Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil and Soft Rock,Very Low,43.0,No,,Bldg 500 Bldg A,Classroom Building - Slabs On Grade,Yes,1994,Bldg A,1994.0,1988-1991,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,Low,No,Low,Low
Longview,Cascade Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,A-Main Building,Middle/Junior High School - Multi-Story,Yes,1963,BLDG A-Main Level,1963.0,<1973,2.0,Precast Concrete Frames with Concrete Shear Walls,Moderate,Yes,Very High,No,Low,Low
Longview,Cascade Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,A-Main Building,Middle/Junior High School - Multi-Story,Yes,1963,BLDG A-Mezzanine,2005.0,2003-Present,1.0,Precast Concrete Frames with Concrete Shear Walls,,Yes,Low,No,,
Longview,Cascade Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,B-Large Gymnasium,Gymnasium,Yes,1963,Main Area,1963.0,<1973,1.0,Precast Concrete Tilt-Up Walls,,,Very High,No,Low,Low
Longview,Cascade Middle School,Middle/Junior High School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,C-Small Gymnasium,Gymnasium,Yes,1963,Main Area,1963.0,<1973,1.0,Precast Concrete Tilt-Up Walls,,,Very High,No,Low,Low
Longview,Columbia Heights Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,A-Primary Building,Elementary School - Single Story,Yes,1959,Main Area,1959.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,High,No,Low,Low
Longview,Columbia Heights Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,B-Main Office and Library,Library,Yes,1959,Main Area,1959.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Longview,Columbia Heights Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,C-Gymnasium,Gymnasium,Yes,1959,Main Area,1959.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,High,No,Low,Low
Longview,Columbia Heights Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,D-Annex Building,Classroom Building - Crawl Space,Yes,1967,Main Area,1967.0,<1973,1.0,Concrete Shear Walls,Severe,,Very High,No,Low,Low
Longview,Columbia Heights Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,E-Resource Building,Elementary School - Single Story,Yes,1959,Main Area,1959.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Longview,Columbia Heights Elementary School,Elementary School - Rural,Moderate,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,41.0,No,,F-Intermediate Building,Elementary School - Single Story,Yes,1959,Main Area,1959.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Longview,Discovery High School,K-12 - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,33.0,No,,Discovery High School,Classroom Building - Slabs On Grade,Yes,1963,Main Area,1963.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,Yes,High,No,Low,Low
Longview,Kessler Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,157.0,A-Main Building,Administrative,Yes,1976,Main Area,1976.0,1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Longview,Kessler Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,157.0,B-Auditorium Building,Auditorium/Theater,Yes,1937,Main Area,1937.0,<1973,2.0,Concrete Shear Walls,,,High,No,Low,Low
Longview,Kessler Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,157.0,C-Gym Building,Gymnasium,Yes,1976,Main Area,1976.0,1973,1.0,Precast Concrete Tilt-Up Walls,,,High,No,Low,Low
Longview,Mark Morris High School,High School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,167.0,AA Wing,Classroom Building - Slabs On Grade,Yes,1957,Main Area,1957.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Longview,Mark Morris High School,High School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,167.0,Building 3 Boiler and Ceramics,Maintenance and Operations,Yes,1957,Main Area,1957.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Longview,Mark Morris High School,High School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,167.0,Building 4 Shop,Skills Center,Yes,1957,Main Area,1957.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Longview,Mark Morris High School,High School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,167.0,Building 5 Dick Mealy Memorial Pool,Pool,Yes,1957,Main Area,1957.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Longview,Mark Morris High School,High School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,167.0,Main Building Wings A B C and D,Classroom Building - Multi-Story,Yes,1957,Main Area,1957.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Longview,Mint Valley Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,35.0,Yes,159.0,Building A - 1,Administrative,Yes,1969,Main Area,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Longview,Mint Valley Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,35.0,Yes,159.0,Building B - 2,Classroom Building - Slabs On Grade,Yes,1969,Main Area,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Longview,Mint Valley Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,35.0,Yes,159.0,Building C - 3,Classroom Building - Slabs On Grade,Yes,1969,Main Area,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Longview,Mint Valley Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,35.0,Yes,159.0,Building D - 4,Classroom Building - Slabs On Grade,Yes,1969,Main Area,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Longview,Mint Valley Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,35.0,Yes,159.0,Building E - 5,Early Childhood/Pre-Kindergarten,Yes,1969,Main Area,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Longview,Mint Valley Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,35.0,Yes,159.0,Building F - 6,Gymnasium,Yes,1969,Main Area,1969.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Longview,Monticello Middle School,Middle/Junior High School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,No,,Main Building,Middle/Junior High School - Multi-Story,Yes,1952,Main Area,1952.0,<1973,2.0,Unreinforced Masonry Bearing Walls,,Yes,Very High,No,Low,Low
Longview,Northlake Elementary School,Elementary School - Rural,High,High,Firm Soil - Soft Soil,Moderate to High,32.0,Yes,167.0,Main Building,Elementary School - Single Story,Yes,1954,Main Area,1954.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",Moderate,Yes,High,No,Low,Low
Longview,Olympic Elementary School,Elementary School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,159.0,A-Main Building,Elementary School - Single Story,Yes,1950,Main Area,1950.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Longview,Olympic Elementary School,Elementary School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,159.0,B-Annex Building,Classroom Building - Slabs On Grade,Yes,1946,Main Area,1958.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Longview,Olympic Elementary School,Elementary School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,159.0,C-Multipurpose Building,Gymnasium,Yes,1958,Main Area,1958.0,<1973,1.0,Precast Concrete Tilt-Up Walls,,,Very High,No,Low,Low
Longview,R. A. Long High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,166.0,B-Science Wing,Science,Yes,1935,Main Area,1935.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,High,No,Low,Low
Longview,R. A. Long High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,166.0,Gym,Gymnasium,Yes,1927,Main Area,1927.0,<1973,1.0,Precast Concrete Tilt-Up Walls,,,Very High,No,Low,Low
Longview,R. A. Long High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,166.0,Main Building,Classroom Building - Multi-Story,Yes,1927,Main Area,1927.0,<1973,2.0,Unreinforced Masonry Bearing Walls,Severe,Yes,Very High,No,Low,Low
Longview,R. A. Long High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,166.0,RA Long Annex,Classroom Building - Slabs On Grade,Yes,1963,Main Area,1963.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Moderate,No,Low,Low
Longview,R. A. Long High School,High School - Rural,High,Very High,Firm Soil - Soft Soil,Moderate to High,33.0,Yes,166.0,Shop Bldg,Skills Center,Yes,1942,Main Area,1942.0,<1973,1.0,Unreinforced Masonry Bearing Walls,,,High,No,Low,Low
Mary M Knight,Mary M. Knight School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,97.0,Yes,427.0,Covered Play (1-3),Covered Play,No,1979,Covered Play,1979.0,Unknown,1.0,,,,,No,,
Mary M Knight,Mary M. Knight School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,97.0,Yes,427.0,Covered Play (4-6),Covered Play,No,2010,Covered Play,2010.0,2003-Present,1.0,,,,,No,,
Mary M Knight,Mary M. Knight School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,97.0,Yes,427.0,Elementary School,Classroom Building - Crawl Space,No,1963,Main Area,1963.0,<1973,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,Very High,No,Low,Low
Mary M Knight,Mary M. Knight School,High School - Rural,High,Very High,Very Dense Soil/Soft Rock - Firm Soil,Very Low,97.0,Yes,427.0,High School Building,High School - Single Story,No,1979,Main Area,1979.0,Unknown,1.0,"Wood, Commercial and Industrial (>5,000 square feet)",,,High,No,Low,Low
Marysville,Cascade Elementary School,Elementary School - Rural,Moderate,Very High,Firm Soil - Soft Soil,Low to Moderate,39.0,Yes,289.0,Unit A,Classroom Building - Slabs On Grade,No,1955,Main Area,1955.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Marysville,Cascade Elementary School,Elementary School - Rural,Moderate,Very High,Firm Soil - Soft Soil,Low to Moderate,39.0,Yes,289.0,Unit B,Classroom Building - Slabs On Grade,No,1956,B1,1955.0,<1973,1.0,Reinforced Masonry Bearing Walls with Wood or Metal Diaphragm Decks,,,Very High,No,Low,Low
Marysville,Cascade Elementary School,Elementary School - Rural,Moderate,Very High,Firm Soil - Soft Soil,Low to Moderate,39.0,Yes,289.0,Unit B,Classroom Building - Slabs On Grade,No,1956,B2,1956.0,<1973,1.0,,,,,No,,
